slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
xRAPM historical top30,positive,2,defense + intel_consensus,21,-0.024288124223973175,-0.2539682539682539,0.3333333333333333,0.6190476190476191,0.38095238095238093,0.3333333333333333,-0.10471875201945871,0.01243781094527363,0.002487562189054715,Donovan Mitchell | Kyle Anderson | Donte DiVincenzo | CJ McCollum | Rodney Hood
xRAPM historical top30,positive,2,motor_competitiveness + size_frame,227,0.010788690825582634,0.0001639344262294,0.32599118942731276,0.4977973568281938,0.5022026431718062,0.31277533039647576,-0.06964193696990291,0.005095667039253071,-0.01807044074780284,Stephen Curry | Franz Wagner | Rudy Gobert | Joel Embiid | Jayson Tatum
xRAPM historical top30,positive,2,motor_competitiveness + production_stats,249,0.05264165021931587,-0.0289682539682538,0.3092369477911647,0.5100401606425703,0.4899598393574297,0.321285140562249,-0.027788977576169674,-0.01165857459689501,-0.009560630582029606,Draymond Green | Stephen Curry | Franz Wagner | Joel Embiid | Jayson Tatum
xRAPM historical top30,positive,2,motor_competitiveness + risk_uncertainty,16,0.1465145346964475,-0.016587301587301498,0.1875,0.5625,0.4375,0.3125,0.06608390690096197,-0.13339552238805968,-0.0183457711442786,Klay Thompson | Montrezl Harrell | Ja Morant | Cody Zeller | Otto Porter Jr.
xRAPM historical top30,positive,2,motor_competitiveness + intel_consensus,21,-0.2707480779784738,-0.5412037037037036,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.23809523809523808,-0.3511787057739593,0.10767590618336886,-0.09275053304904052,Donovan Mitchell | Jusuf Nurkić | CJ McCollum | Gary Harris | Goga Bitadze
xRAPM historical top30,positive,2,motor_competitiveness + other,13,-0.5873356298506238,-0.4795121951219512,0.46153846153846156,0.6153846153846154,0.38461538461538464,0.07692307692307693,-0.6677662576461094,0.14064293915040188,-0.2539226942212017,Kyle Singler | Elfrid Payton | Will Barton | Reggie Bullock Jr. | Skal Labissiere
xRAPM historical top30,positive,2,size_frame + production_stats,242,0.0645300226062535,0.03991402116402105,0.30578512396694213,0.49173553719008267,0.5082644628099173,0.32231404958677684,-0.015900605189232045,-0.015110398421117555,-0.008531721557501759,Stephen Curry | Franz Wagner | Paul George | Desmond Bane | Joel Embiid
xRAPM historical top30,positive,2,size_frame + risk_uncertainty,16,-0.07196232257651637,-0.1019021597710122,0.25,0.5625,0.4375,0.3125,-0.1523929503720019,-0.07089552238805968,-0.0183457711442786,Klay Thompson | Montrezl Harrell | Ja Morant | Cody Zeller | Otto Porter Jr.
xRAPM historical top30,positive,2,size_frame + intel_consensus,24,-0.19037789274615569,-0.46051988463873716,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.25,-0.27080852054164123,0.095771144278607,-0.0808457711442786,Donovan Mitchell | Kyle Anderson | Jusuf Nurkić | Rodney Hood | Gary Harris
xRAPM historical top30,positive,2,size_frame + other,14,-0.6000599556095929,-0.6224941927990709,0.5,0.6428571428571429,0.35714285714285715,0.07142857142857142,-0.6804905834050785,0.17910447761194032,-0.2594171997157072,Kyle Singler | Elfrid Payton | Will Barton | Reggie Bullock Jr. | Skal Labissiere
xRAPM historical top30,positive,2,production_stats + risk_uncertainty,17,-0.050410067562384996,-0.0289682539682538,0.23529411764705882,0.5882352941176471,0.4117647058823529,0.29411764705882354,-0.13084069535787055,-0.08560140474100086,-0.03672812408545506,Klay Thompson | Montrezl Harrell | Ja Morant | Cody Zeller | Otto Porter Jr.
xRAPM historical top30,positive,2,production_stats + intel_consensus,22,-0.030058624000321433,-0.3169021597710123,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.3181818181818182,-0.11048925179580697,0.04274084124830396,-0.012663952962460423,Donovan Mitchell | Kyle Anderson | Donte DiVincenzo | CJ McCollum | Rodney Hood
xRAPM historical top30,positive,2,production_stats + other,14,-0.6000599556095929,-0.6224941927990709,0.5,0.6428571428571429,0.35714285714285715,0.07142857142857142,-0.6804905834050785,0.17910447761194032,-0.2594171997157072,Kyle Singler | Elfrid Payton | Will Barton | Reggie Bullock Jr. | Skal Labissiere
PIE available minutes weighted,positive,2,feel_iq_passing + shooting,451,0.0041700224450698835,0.0056932488268514,0.0,0.4057649667405765,0.5942350332594235,0.0,-0.0005493842338702183,0.0,0.0,Nikola Jokić | Charles Bassey | Joel Embiid | Luka Dončić | Montrezl Harrell
PIE available minutes weighted,positive,2,feel_iq_passing + creation_handle,224,0.007041156341064318,0.0065634488750617,0.0,0.39285714285714285,0.6071428571428571,0.0,0.0023217496621242163,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Montrezl Harrell | Dwight Powell
PIE available minutes weighted,positive,2,feel_iq_passing + finishing_touch,249,0.007581489042855893,0.0102855875902963,0.0,0.3654618473895582,0.6345381526104418,0.0,0.002862082363915791,0.0,0.0,Charles Bassey | Joel Embiid | Mark Williams | Montrezl Harrell | Isaiah Hartenstein
PIE available minutes weighted,positive,2,feel_iq_passing + athleticism_tools,474,0.0046247625464354335,0.00604168868189015,0.0,0.3987341772151899,0.6012658227848101,0.0,-9.464413250466833e-05,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Mark Williams | Montrezl Harrell
PIE available minutes weighted,positive,2,feel_iq_passing + upside_tools,216,0.0071816460817604715,0.0072065518787299,0.0,0.38425925925925924,0.6157407407407407,0.0,0.0024622394028203697,0.0,0.0,Charles Bassey | Joel Embiid | Montrezl Harrell | Dwight Powell | Isaiah Hartenstein
PIE available minutes weighted,positive,2,feel_iq_passing + defense,400,0.004333985701224147,0.0058619484554271,0.0,0.4,0.6,0.0,-0.0003854209777159551,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Mark Williams | Montrezl Harrell
PIE available minutes weighted,positive,2,feel_iq_passing + motor_competitiveness,348,0.005815966118209486,0.00626089656946635,0.0,0.3850574712643678,0.6149425287356322,0.0,0.0010965594392693843,0.0,0.0,Nikola Jokić | Charles Bassey | Joel Embiid | Luka Dončić | Mark Williams
PIE available minutes weighted,positive,2,feel_iq_passing + size_frame,338,0.004050724868171962,0.00626089656946635,0.0,0.39644970414201186,0.6035502958579881,0.0,-0.0006686818107681401,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Mark Williams | Montrezl Harrell
PIE available minutes weighted,positive,2,feel_iq_passing + production_stats,379,0.007318845088367752,0.0087905233456557,0.0,0.36147757255936674,0.6385224274406333,0.0,0.0025994384094276506,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Mark Williams | Montrezl Harrell
PIE available minutes weighted,positive,2,feel_iq_passing + risk_uncertainty,18,-0.005598429742630834,-0.00032038457004185004,0.0,0.5,0.5,0.0,-0.010317836421570935,0.0,0.0,Montrezl Harrell | Ja Morant | Solomon Alabi | Ante Zizic | Bruce Brown
PIE available minutes weighted,positive,2,feel_iq_passing + intel_consensus,25,0.005803851510794461,0.0034790286035349,0.0,0.28,0.72,0.0,0.0010844448318543592,0.0,0.0,Jusuf Nurkić | Isaiah Roby | Dennis Schröder | Alec Peters | Kyle Anderson
PIE available minutes weighted,positive,2,feel_iq_passing + other,13,0.002204325234800438,0.0020293868391951,0.0,0.46153846153846156,0.5384615384615384,0.0,-0.002515081444139664,0.0,0.0,Mike Scott | Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton
PIE available minutes weighted,positive,2,shooting + creation_handle,247,0.0047786625182545785,0.0039120255229277,0.0,0.4251012145748988,0.5748987854251012,0.0,5.925583931447667e-05,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Montrezl Harrell | Dwight Powell
PIE available minutes weighted,positive,2,shooting + finishing_touch,289,0.005953150890122328,0.0067931295950872,0.0,0.41522491349480967,0.5847750865051903,0.0,0.0012337442111822264,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Paul Reed | Rudy Gobert
PIE available minutes weighted,positive,2,shooting + athleticism_tools,565,0.0032432819782548267,0.0039936903784493,0.0,0.4389380530973451,0.5610619469026549,0.0,-0.001476124700685275,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Luka Dončić | Paul Reed
PIE available minutes weighted,positive,2,shooting + upside_tools,259,0.004781077791395796,0.0031467396664601,0.0,0.4555984555984556,0.5444015444015444,0.0,6.167111245569418e-05,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Rudy Gobert | Bam Adebayo
PIE available minutes weighted,positive,2,shooting + defense,465,0.0030933718070329363,0.0041893281183726,0.0,0.4344086021505376,0.5655913978494623,0.0,-0.0016260348719071656,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Paul Reed | Rudy Gobert
PIE available minutes weighted,positive,2,shooting + motor_competitiveness,399,0.004610343064654999,0.005114453939149,0.0,0.42105263157894735,0.5789473684210527,0.0,-0.00010906361428510321,0.0,0.0,Nikola Jokić | Charles Bassey | Joel Bolomboy | Joel Embiid | Luka Dončić
PIE available minutes weighted,positive,2,shooting + size_frame,391,0.002360079182100753,0.0039120255229277,0.0,0.4398976982097187,0.5601023017902813,0.0,-0.0023593274968393488,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Rudy Gobert | Bam Adebayo
PIE available minutes weighted,positive,2,shooting + production_stats,436,0.0058103393033804044,0.005755720270228,0.0,0.4059633027522936,0.5940366972477065,0.0,0.0010909326244403026,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Luka Dončić | Paul Reed
PIE available minutes weighted,positive,2,shooting + risk_uncertainty,20,-0.00349301577250946,-0.0026964635622817998,0.0,0.55,0.45,0.0,-0.008212422451449562,0.0,0.0,Montrezl Harrell | Cory Jefferson | Ja Morant | Solomon Alabi | Bruce Brown
PIE available minutes weighted,positive,2,shooting + intel_consensus,27,0.00525287677267963,0.0034790286035349,0.0,0.2962962962962963,0.7037037037037037,0.0,0.0005334700937395286,0.0,0.0,Jusuf Nurkić | Donovan Mitchell | Isaiah Roby | Dennis Schröder | Alec Peters
PIE available minutes weighted,positive,2,shooting + other,16,0.0017064898088443685,0.00161278556649865,0.0,0.4375,0.5625,0.0,-0.0030129168700957333,0.0,0.0,Mike Scott | Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton
PIE available minutes weighted,positive,2,creation_handle + finishing_touch,158,0.006367395170510908,0.0051234849602429,0.0,0.4240506329113924,0.5759493670886076,0.0,0.0016479884915708062,0.0,0.0,Charles Bassey | Joel Embiid | Montrezl Harrell | Isaiah Hartenstein | Bol Bol
PIE available minutes weighted,positive,2,creation_handle + athleticism_tools,254,0.005041208641810014,0.0045343645691705,0.0,0.421259842519685,0.5787401574803149,0.0,0.0003218019628699123,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Montrezl Harrell | Dwight Powell
PIE available minutes weighted,positive,2,creation_handle + upside_tools,129,0.005254500616084214,0.0020350356433212,0.0,0.4573643410852713,0.5426356589147286,0.0,0.0005350939371441118,0.0,0.0,Charles Bassey | Joel Embiid | Montrezl Harrell | Dwight Powell | Isaiah Hartenstein
PIE available minutes weighted,positive,2,creation_handle + defense,214,0.00665683983533563,0.00542700245061565,0.0,0.411214953271028,0.5887850467289719,0.0,0.0019374331563955282,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Montrezl Harrell | Dwight Powell
PIE available minutes weighted,positive,2,creation_handle + motor_competitiveness,193,0.005541111452423225,0.0047196630959634,0.0,0.41968911917098445,0.5803108808290155,0.0,0.0008217047734831234,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein
PIE available minutes weighted,positive,2,creation_handle + size_frame,192,0.005020621575979489,0.00413054578265265,0.0,0.421875,0.578125,0.0,0.0003012148970393874,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Montrezl Harrell | Dwight Powell
PIE available minutes weighted,positive,2,creation_handle + production_stats,210,0.005396891070477826,0.00542700245061565,0.0,0.3904761904761905,0.6095238095238096,0.0,0.000677484391537724,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Montrezl Harrell | Isaiah Hartenstein
PIE available minutes weighted,positive,2,creation_handle + intel_consensus,15,-0.0008032736060745939,0.0010890368338717,0.0,0.4,0.6,0.0,-0.005522680285014696,0.0,0.0,Dennis Schröder | Kyle Anderson | CJ McCollum | Dario Saric | Rodney Hood
PIE available minutes weighted,positive,2,finishing_touch + athleticism_tools,311,0.007085602148416086,0.0085837123568773,0.0,0.3987138263665595,0.6012861736334405,0.0,0.002366195469475984,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Paul Reed | Rudy Gobert
PIE available minutes weighted,positive,2,finishing_touch + upside_tools,162,0.00954187218162712,0.00852765008607615,0.0,0.3888888888888889,0.6111111111111112,0.0,0.004822465502687018,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Rudy Gobert | Bam Adebayo
PIE available minutes weighted,positive,2,finishing_touch + defense,270,0.007393053138437375,0.00885356179771935,0.0,0.3962962962962963,0.6037037037037037,0.0,0.0026736464594972736,0.0,0.0,Charles Bassey | Joel Embiid | Paul Reed | Rudy Gobert | Mark Williams
PIE available minutes weighted,positive,2,finishing_touch + motor_competitiveness,251,0.006787592926039775,0.0081903387475339,0.0,0.398406374501992,0.601593625498008,0.0,0.002068186247099673,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Paul Reed | Rudy Gobert
PIE available minutes weighted,positive,2,finishing_touch + size_frame,240,0.006690588903221536,0.00795510529782535,0.0,0.3875,0.6125,0.0,0.001971182224281434,0.0,0.0,Charles Bassey | Joel Embiid | Rudy Gobert | Mark Williams | Bam Adebayo
PIE available minutes weighted,positive,2,finishing_touch + production_stats,253,0.008562251356863318,0.0094499440498109,0.0,0.3794466403162055,0.6205533596837944,0.0,0.0038428446779232165,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Paul Reed | Mark Williams
PIE available minutes weighted,positive,2,finishing_touch + risk_uncertainty,12,0.008367389927284708,0.0061358907952377,0.0,0.5,0.5,0.0,0.0036479832483446066,0.0,0.0,Montrezl Harrell | Cory Jefferson | Ja Morant | Solomon Alabi | Ante Zizic
PIE available minutes weighted,positive,2,finishing_touch + intel_consensus,12,9.14405455571e-05,0.0009672269640323,0.0,0.4166666666666667,0.5833333333333334,0.0,-0.0046279661333830015,0.0,0.0,Jusuf Nurkić | Harry Giles III | Goga Bitadze | Jerian Grant | Arnett Moultrie
PIE available minutes weighted,positive,2,athleticism_tools + upside_tools,276,0.006288719358356151,0.004454495607168,0.0,0.4384057971014493,0.5615942028985508,0.0,0.0015693126794160493,0.0,0.0,Hassan Whiteside | Charles Bassey | Joel Bolomboy | Joel Embiid | Rudy Gobert
PIE available minutes weighted,positive,2,athleticism_tools + defense,504,0.004712135242712608,0.0054170099729731,0.0,0.42063492063492064,0.5793650793650794,0.0,-7.271436227493898e-06,0.0,0.0,Hassan Whiteside | Charles Bassey | Joel Embiid | Luka Dončić | Paul Reed
PIE available minutes weighted,positive,2,athleticism_tools + motor_competitiveness,425,0.005023541847911197,0.0052658836875371,0.0,0.4164705882352941,0.5835294117647059,0.0,0.00030413516897109544,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Luka Dončić | Paul Reed
PIE available minutes weighted,positive,2,athleticism_tools + size_frame,425,0.003928581522478025,0.005114453939149,0.0,0.4258823529411765,0.5741176470588235,0.0,-0.000790825156462077,0.0,0.0,Hassan Whiteside | Charles Bassey | Joel Embiid | Luka Dončić | Rudy Gobert
PIE available minutes weighted,positive,2,athleticism_tools + production_stats,465,0.006786356763267863,0.0068593903759126,0.0,0.3935483870967742,0.6064516129032258,0.0,0.0020669500843277615,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Luka Dončić | Paul Reed
PIE available minutes weighted,positive,2,athleticism_tools + risk_uncertainty,23,-0.0032480516026111746,-0.0027227711452848,0.0,0.5652173913043478,0.43478260869565216,0.0,-0.007967458281551276,0.0,0.0,Montrezl Harrell | Cory Jefferson | Ja Morant | Solomon Alabi | Ante Zizic
PIE available minutes weighted,positive,2,athleticism_tools + intel_consensus,30,0.005056933053826753,0.0032279528303022498,0.0,0.3,0.7,0.0,0.00033752637488665155,0.0,0.0,Jusuf Nurkić | Donovan Mitchell | Isaiah Roby | Dennis Schröder | Alec Peters
PIE available minutes weighted,positive,2,athleticism_tools + other,16,0.0017064898088443685,0.00161278556649865,0.0,0.4375,0.5625,0.0,-0.0030129168700957333,0.0,0.0,Mike Scott | Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton
PIE available minutes weighted,positive,2,upside_tools + defense,237,0.007240682730993416,0.0052658836875371,0.0,0.4219409282700422,0.5780590717299579,0.0,0.002521276052053314,0.0,0.0,Hassan Whiteside | Charles Bassey | Joel Embiid | Rudy Gobert | Bam Adebayo
PIE available minutes weighted,positive,2,upside_tools + motor_competitiveness,202,0.006641215666264963,0.0049028440187447505,0.0,0.4158415841584158,0.5841584158415841,0.0,0.0019218089873248613,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Rudy Gobert | Bam Adebayo
PIE available minutes weighted,positive,2,upside_tools + size_frame,208,0.007071407927500786,0.00572191163732535,0.0,0.41346153846153844,0.5865384615384616,0.0,0.0023520012485606845,0.0,0.0,Hassan Whiteside | Charles Bassey | Joel Embiid | Rudy Gobert | Bam Adebayo
PIE available minutes weighted,positive,2,upside_tools + production_stats,228,0.00756511598564764,0.0061491737577509,0.0,0.3991228070175439,0.6008771929824561,0.0,0.002845709306707538,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Bam Adebayo | Montrezl Harrell
PIE available minutes weighted,positive,2,upside_tools + risk_uncertainty,16,0.003703055364670332,-0.00032038457004185004,0.0,0.5,0.5,0.0,-0.00101635131426977,0.0,0.0,Montrezl Harrell | Ja Morant | Solomon Alabi | Ante Zizic | Bruce Brown
PIE available minutes weighted,positive,2,upside_tools + intel_consensus,12,0.0013185740305395246,0.0016796869758873,0.0,0.3333333333333333,0.6666666666666666,0.0,-0.0034008326484005775,0.0,0.0,Dennis Schröder | Alec Peters | Jonas Valančiūnas | Dario Saric | Donte DiVincenzo
PIE available minutes weighted,positive,2,defense + motor_competitiveness,362,0.0047488300664948494,0.00510023944033755,0.0,0.42265193370165743,0.5773480662983426,0.0,2.9423387554747618e-05,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Paul Reed | Rudy Gobert
PIE available minutes weighted,positive,2,defense + size_frame,359,0.004280996468897051,0.0053573282937581,0.0,0.415041782729805,0.584958217270195,0.0,-0.00043841021004305085,0.0,0.0,Hassan Whiteside | Charles Bassey | Joel Embiid | Luka Dončić | Rudy Gobert
PIE available minutes weighted,positive,2,defense + production_stats,390,0.007419299929057739,0.00695576788435965,0.0,0.3923076923076923,0.6076923076923076,0.0,0.0026998932501176368,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Paul Reed | Mark Williams
PIE available minutes weighted,positive,2,defense + risk_uncertainty,20,-0.0030710910439626453,-0.00032038457004185004,0.0,0.5,0.5,0.0,-0.007790497722902747,0.0,0.0,Montrezl Harrell | Cory Jefferson | Ja Morant | Solomon Alabi | Ante Zizic
PIE available minutes weighted,positive,2,defense + intel_consensus,25,0.004092561552937204,0.0029768770570696,0.0,0.32,0.68,0.0,-0.0006268451260028982,0.0,0.0,Donovan Mitchell | Isaiah Roby | Dennis Schröder | Kyle Anderson | Jonas Valančiūnas
PIE available minutes weighted,positive,2,defense + other,12,0.0021756175587397913,0.00161278556649865,0.0,0.4166666666666667,0.5833333333333334,0.0,-0.0025437891202003105,0.0,0.0,Mike Scott | Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton
PIE available minutes weighted,positive,2,motor_competitiveness + size_frame,313,0.004024175692832728,0.0053573282937581,0.0,0.4057507987220447,0.5942492012779552,0.0,-0.0006952309861073735,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Rudy Gobert | Mark Williams
PIE available minutes weighted,positive,2,motor_competitiveness + production_stats,351,0.00651308395767081,0.0058181917136046,0.0,0.396011396011396,0.603988603988604,0.0,0.0017936772787307083,0.0,0.0,Charles Bassey | Joel Bolomboy | Joel Embiid | Luka Dončić | Paul Reed
PIE available minutes weighted,positive,2,motor_competitiveness + risk_uncertainty,20,0.004522190608842081,-0.00034669215304485,0.0,0.5,0.5,0.0,-0.0001972160700980212,0.0,0.0,Montrezl Harrell | Cory Jefferson | Ja Morant | Solomon Alabi | Ante Zizic
PIE available minutes weighted,positive,2,motor_competitiveness + intel_consensus,22,0.0006894173631050184,0.0011426105638369499,0.0,0.4090909090909091,0.5909090909090909,0.0,-0.004029989315835083,0.0,0.0,Jusuf Nurkić | Donovan Mitchell | Dennis Schröder | Jonas Valančiūnas | CJ McCollum
PIE available minutes weighted,positive,2,motor_competitiveness + other,15,0.004444880878916119,0.0020293868391951,0.0,0.4,0.6,0.0,-0.0002745258000239831,0.0,0.0,Mike Scott | Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton
PIE available minutes weighted,positive,2,size_frame + production_stats,341,0.00631029463314963,0.0063337681550362,0.0,0.39589442815249265,0.6041055718475073,0.0,0.0015908879542095283,0.0,0.0,Charles Bassey | Joel Embiid | Luka Dončić | Mark Williams | Bam Adebayo
PIE available minutes weighted,positive,2,size_frame + risk_uncertainty,21,-0.003554968825953739,-0.0027227711452848,0.0,0.5714285714285714,0.42857142857142855,0.0,-0.00827437550489384,0.0,0.0,Montrezl Harrell | Cory Jefferson | Ja Morant | Solomon Alabi | Ante Zizic
PIE available minutes weighted,positive,2,size_frame + intel_consensus,26,0.002439569817330227,0.00224768596941805,0.0,0.34615384615384615,0.6538461538461539,0.0,-0.002279836861609875,0.0,0.0,Jusuf Nurkić | Donovan Mitchell | Dennis Schröder | Kyle Anderson | Jonas Valančiūnas
PIE available minutes weighted,positive,2,size_frame + other,15,0.0027815455335793667,0.0020293868391951,0.0,0.4,0.6,0.0,-0.001937861145360735,0.0,0.0,Mike Scott | Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton
PIE available minutes weighted,positive,2,production_stats + risk_uncertainty,22,-0.0030961827850378085,-0.0026964635622817998,0.0,0.5454545454545454,0.45454545454545453,0.0,-0.00781558946397791,0.0,0.0,Montrezl Harrell | Cory Jefferson | Ja Morant | Solomon Alabi | Ante Zizic
PIE available minutes weighted,positive,2,production_stats + intel_consensus,27,0.004508237788030986,0.0034790286035349,0.0,0.2962962962962963,0.7037037037037037,0.0,-0.00021116889090911587,0.0,0.0,Donovan Mitchell | Isaiah Roby | Dennis Schröder | Alec Peters | Kyle Anderson
PIE available minutes weighted,positive,2,production_stats + other,15,0.0027815455335793667,0.0020293868391951,0.0,0.4,0.6,0.0,-0.001937861145360735,0.0,0.0,Mike Scott | Will Barton | Bruno Fernando | Skal Labissiere | Elfrid Payton
PIE top15,positive,2,feel_iq_passing + shooting,151,0.003762579398085252,0.0038545940055862,0.0,0.4304635761589404,0.5695364238410596,0.0,0.0004553381570076877,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Alperen Sengun | Tyrese Haliburton
PIE top15,positive,2,feel_iq_passing + creation_handle,100,0.003697053085800729,0.0031276803149947,0.0,0.43,0.57,0.0,0.00038981184472316457,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Tyrese Haliburton | Trae Young
PIE top15,positive,2,feel_iq_passing + finishing_touch,99,0.005984348605517086,0.0058285445309704,0.0,0.40404040404040403,0.5959595959595959,0.0,0.0026771073644395213,0.0,0.0,Joel Embiid | Kawhi Leonard | Alperen Sengun | John Collins | DeMarcus Cousins
PIE top15,positive,2,feel_iq_passing + athleticism_tools,157,0.004210241244277124,0.0039120255229277,0.0,0.4140127388535032,0.5859872611464968,0.0,0.0009030000031995593,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Alperen Sengun | Tyrese Haliburton
PIE top15,positive,2,feel_iq_passing + upside_tools,85,0.002778745273261244,0.0038545940055862,0.0,0.43529411764705883,0.5647058823529412,0.0,-0.0005284959678163205,0.0,0.0,Joel Embiid | Tyrese Haliburton | DeMarcus Cousins | Anthony Davis | Andre Drummond
PIE top15,positive,2,feel_iq_passing + defense,139,0.004215672688962846,0.0039059883475023,0.0,0.4316546762589928,0.5683453237410072,0.0,0.0009084314478852817,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Alperen Sengun | Tyrese Haliburton
PIE top15,positive,2,feel_iq_passing + motor_competitiveness,132,0.004733025179667548,0.004054957924819099,0.0,0.4090909090909091,0.5909090909090909,0.0,0.0014257839385899839,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Trae Young | John Collins
PIE top15,positive,2,feel_iq_passing + size_frame,123,0.0034389515602139408,0.0047196630959634,0.0,0.4146341463414634,0.5853658536585366,0.0,0.00013171031913637634,0.0,0.0,Joel Embiid | Luka Dončić | Tyrese Haliburton | Trae Young | DeMarcus Cousins
PIE top15,positive,2,feel_iq_passing + production_stats,139,0.005049801851937007,0.0041893281183726,0.0,0.39568345323741005,0.60431654676259,0.0,0.0017425606108594422,0.0,0.0,Joel Embiid | Luka Dončić | Alperen Sengun | Tyrese Haliburton | Trae Young
PIE top15,positive,2,feel_iq_passing + intel_consensus,14,-0.00202334987067435,0.0009672269640323,0.0,0.42857142857142855,0.5714285714285714,0.0,-0.005330591111751914,0.0,0.0,Kyle Anderson | Jonas Valančiūnas | CJ McCollum | Rodney Hood | Aaron Gordon
PIE top15,positive,2,shooting + creation_handle,109,0.0013601852155423482,0.0010890368338717,0.0,0.47706422018348627,0.5229357798165137,0.0,-0.0019470560255352163,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Tyrese Haliburton | Trae Young
PIE top15,positive,2,shooting + finishing_touch,116,0.004163364149476991,0.004454495607168,0.0,0.4482758620689655,0.5517241379310345,0.0,0.0008561229083994264,0.0,0.0,Joel Embiid | Jalen Duren | Kawhi Leonard | Alperen Sengun | John Collins
PIE top15,positive,2,shooting + athleticism_tools,188,0.0031478489380210826,0.003454618790708,0.0,0.4521276595744681,0.5478723404255319,0.0,-0.00015939230305648177,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Kawhi Leonard | Alperen Sengun
PIE top15,positive,2,shooting + upside_tools,101,0.0007580526821167773,0.0008454170941929,0.0,0.49504950495049505,0.504950495049505,0.0,-0.0025491885589607874,0.0,0.0,Joel Embiid | Tyrese Haliburton | DeMarcus Cousins | Anthony Davis | Karl-Anthony Towns
PIE top15,positive,2,shooting + defense,163,0.003183136574946568,0.0021631896579724,0.0,0.4723926380368098,0.5276073619631901,0.0,-0.0001241046661309966,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Kawhi Leonard | Alperen Sengun
PIE top15,positive,2,shooting + motor_competitiveness,153,0.003635334480250808,0.0039120255229277,0.0,0.43790849673202614,0.5620915032679739,0.0,0.0003280932391732435,0.0,0.0,Joel Embiid | Luka Dončić | Kawhi Leonard | Trae Young | John Collins
PIE top15,positive,2,shooting + size_frame,148,0.0031589292690172664,0.004454495607168,0.0,0.4391891891891892,0.5608108108108109,0.0,-0.00014831197206029807,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Tyrese Haliburton | Trae Young
PIE top15,positive,2,shooting + production_stats,165,0.004638707401968737,0.0041893281183726,0.0,0.41818181818181815,0.5818181818181818,0.0,0.0013314661608911722,0.0,0.0,Joel Embiid | Luka Dončić | Jalen Duren | Alperen Sengun | Tyrese Haliburton
